Category,Rank,Username,Topmate URL,,Category Metric,User ID,Profile Pic URL,Full Name,Short Bio
Course Bookings,23,qa_engineer,https://topmate.io/qa_engineer,"'qa_engineer',",84,254605,https://topmate-staging.s3.amazonaws.com/a7jwRfWJfNWSPW4w3yqsAA.jpg,Testing Corner,Selenium Expert | YouTube Educator | Automation Testing Coach | Crack Your Automation Testing Interview with Expert Guidance
Course Bookings,24,dr_isha_singh,https://topmate.io/dr_isha_singh,"'dr_isha_singh',",82,237875,https://static.topmate.io/9oiUznJV13E5RiZuPysH6h.jpeg,Dr. Isha Sharma Singh,"BDS, MHA, Certified Nutritionist (Expert in fertility diet and counselling)Fertility    coach on a mission to help women get pregnant."
Course Bookings,25,saurav_chaudhary_1,https://topmate.io/saurav_chaudhary_1,"'saurav_chaudhary_1',",77,285315,https://static.topmate.io/6jAQdbdV69pqbsr8DT4HQU.jpg,Saurav Chaudhary,"I don’t teach DevOps. I inject it into your bloodstream. From CI/CD chaos to K8s crashes, I’ve lived it. Want brutal clarity, real-world prep? Book a session. Let’s make you unf*ckwithable. 💥"
Digital Products,1,primecoding19,https://topmate.io/primecoding19,"'primecoding19',",83483,329333,https://topmate-staging.s3.amazonaws.com/fbjcSdLBa76T3rYXhCEbcu.png,Aditya Mishra,"Hi, I’m Aditya Mishra, a Global Hackathon Winner, Founder of Prime Coding (98% MNC placement rate), and YouTuber with 55k+ subs. I mentor students to excel in coding, placements, and hackathons. Let’s turn your challenges into success! 🚀"
Digital Products,2,careerwithankita,https://topmate.io/careerwithankita,"'careerwithankita',",59085,114514,https://static.topmate.io/xhawk2FdFNpAxcSf3XzaZJ.JPG,Ankita Jaiswal,"9+ Years of Industry Experience | Top Mentor | Flipkart, Tata Steel, MPL, Capgemini | 255k+ Instagram"
Digital Products,3,dataengineering,https://topmate.io/dataengineering,"'dataengineering',",51000,92292,https://static.topmate.io/qsbZkmuK39pi1XoKD2VF36.JPG,Gowtham SB,Data Engineer | PayPal | YouTuber 290K | Talks Facts Only
Digital Products,4,sanabhateja,https://topmate.io/sanabhateja,"'sanabhateja',",42431,938859,https://static.topmate.io/1v6d17vCu3NHdqrkFVd5SQ.jpeg,Sana Bhateja,CUET Guidance | Career Guidance | Du Student | Co founder The Inquisitive Mind | Biology Teacher
Digital Products,5,krishankumar,https://topmate.io/krishankumar,"'krishankumar',",33424,352593,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_d47f74db-b2a3-45ec-801f-5604a5221b5b.jpeg,Krishan Kumar,130K+ Linkedin | Software Engineer
Digital Products,6,ayushi_mishra,https://topmate.io/ayushi_mishra,"'ayushi_mishra',",31061,33373,https://static.topmate.io/rgkfvvHkqFZFufW3SpzbeZ.png,Ayushi Mishra,4+ Years Experienced Data Scientist | Provide Guidance for Data Science | Data Analysis | Mentor | YouTuber
Digital Products,7,thisis_alaska,https://topmate.io/thisis_alaska,"'thisis_alaska',",29839,316534,https://static.topmate.io/fJpa4r45eN2EHHsNZxoZmG.jpg,Nandini Sharma,Delhi University Gold Medalist | Founder & CEO at The Invincible Academy | Founder at Aparajita Foundation | Career Coach & CUET Mentor | Content Creator YT & IG  : 500k+
Digital Products,8,mazher_khan,https://topmate.io/mazher_khan,"'mazher_khan',",26781,105315,https://topmate-staging.s3.amazonaws.com/9NQoYHEJu9apWSS5kdpZmK.png,MAZHER KHAN,"Senior Data Analyst - 6 Years | Instagram - 160K+ |  IIT (DR-2) | Retail, E-commerce & Healthcare | Built a 200K+ Data Community (160K+ - Instagram) | SQL, Tableau, Python | Helped 55K+ Data Enthusiasts with Free Resources"
Digital Products,9,garima_jain19,https://topmate.io/garima_jain19,"'garima_jain19',",18698,1014353,https://topmate-staging.s3.amazonaws.com/u8wyCD1yX5pjTjgwW82i5m.jpg,Garima Jain,"Co-Founder @ DU Club | B.Com, Kirori Mal College (DU) | HR Consultant @ Cielo | DU & CUET Mentor | 9 to 5 HR + Full-time Creator | 120K+ Community on IG | 97% in 12th (District Topper) | Ex-Event Head @ NSS"
Digital Products,10,greatstack,https://topmate.io/greatstack,"'greatstack',",18612,179456,https://topmate-staging.s3.ap-south-1.amazonaws.com/beCDTUkJdRgHCR2iz15nEZ.png,Avinash Kumar,"I like to teach aspiring web developers at ""GreatStack"" how to code and get their dream job."
Digital Products,11,aman_vijay,https://topmate.io/aman_vijay,"'aman_vijay',",17863,11663,https://static.topmate.io/psEmjQPgrjjmBfWrXes4c1.png,Aman Vijay,VP Growth @Topmate.io
Digital Products,12,ramit_kundu,https://topmate.io/ramit_kundu,"'ramit_kundu',",13818,158579,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_3fb0dc2d-04d5-4fce-90d1-a1cdbe74dcdb.jpeg,Ramit Kundu,software engineer at Swiggy
Digital Products,13,letscode,https://topmate.io/letscode,"'letscode',",13640,257839,https://static.topmate.io/sq4XSSvtkriudcUdMPvnVS.jpeg,Lets Code,Empowering Tech Minds
Digital Products,14,priyasha_crackxat,https://topmate.io/priyasha_crackxat,"'priyasha_crackxat',",12744,383551,https://topmate-staging.s3.amazonaws.com/nJpNcyqU1EWG7NhQ2mm4LX.jpeg,Priyasha Das,Founder- CRACK XAT| GDPI Specialist | Interview Guidance| Dean's Merit | List Your Go-To-Girl for queries related to Careers | MBA | Jobs | Internships | Preparation Strategy
Digital Products,15,shubhammaloo,https://topmate.io/shubhammaloo,"'shubhammaloo',",10748,22414,https://topmate-staging.s3.amazonaws.com/b2xnpAGrAfgV3uWYQdpLKA.png,CA Shubham Maloo,"Finance Influencer, 8+ Years in helping you with Business Setup and Saving your taxes.GST / ROC / Income Tax / GIFT CITY / Personal Branding"
Digital Products,16,ajay_kadiyala,https://topmate.io/ajay_kadiyala,"'ajay_kadiyala',",10596,17047,https://static.topmate.io/95EcRJVWcN21fV2Vb22Wzf.jfif,kadiyala ajay,Hey There! This is Ajay Kadiyala. I help people to crack top Product based Companies.
Digital Products,17,jhoom_baba,https://topmate.io/jhoom_baba,"'jhoom_baba',",9524,845323,https://static.topmate.io/vfgEkpEzDhinak4BfVkZhB.png,Jhoom Baba,"Placed @ Deloitte (BIG 4) | Ministry of Home Affairs | 215K + Followers Instagram & Youtube | Delhi University @9 CGPA

Your soon to be FAV SENIOR !!"
Digital Products,18,kamalnanda,https://topmate.io/kamalnanda,"'kamalnanda',",9515,332842,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_13936e2b-e464-464b-8b55-e51c3bd9cc20.jpeg,Kamal Nanda,"Digital Marketing Manager in Canada & Freelancer
Empowering international students and newcomers to kickstart their careers in Canada."
Digital Products,19,sharmilan_vipokan,https://topmate.io/sharmilan_vipokan,"'sharmilan_vipokan',",9382,142429,https://topmate-staging.s3.ap-south-1.amazonaws.com/pMUYYqeeLWoAwmgYU9ouno.png,Sharmilan Vipokan,"I'm dedicated to helping you land your dream IT job! With experience mentoring 1000+ candidates, I guide you through the job search process, from resume building to interview prep, ensuring your fully equipped to achieve your career goals."
Digital Products,20,aman_agarwal247776,https://topmate.io/aman_agarwal247776,"'aman_agarwal247776',",8972,286825,https://static.topmate.io/4vm5g19yAJETvgVJ6ZXSWb.jpeg,Aman Agarwal,"Hi This is Aman Agarwal  Founder of ""THEBTECHFACTORY "" || TEACHER ||  Mentored 20k+ students so far and many students got placed in Big Tech Companies like TCS from our Channel ""TheBtechFactory"" ."
Digital Products,21,codtech_it_solutions,https://topmate.io/codtech_it_solutions,"'codtech_it_solutions',",8323,314224,https://static.topmate.io/odFwGNzHETa9MosE4BYiDC.jpeg,CODTECH IT SOLUTIONS,Improving Tech Skills 24/7
Digital Products,22,shreya_mahendru,https://topmate.io/shreya_mahendru,"'shreya_mahendru',",8315,152345,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_2db39a8c-1e5b-441c-8258-13baa79fddfd.jpeg,Shreya Mahendru,"Product for Purpose ✨ | Product @Steer Health | IIM, ESCP drop-out"
Digital Products,23,genzcareer,https://topmate.io/genzcareer,"'genzcareer',",8200,231684,https://static.topmate.io/29wpLPr9DLcPJ7j39rJUBd.jpg,GenZ Career,"I'm a Senior Software Developer with extensive experience in one of the leading multinational corporations. Over the years, I've had the unique opportunity to conduct over 100 interviews, giving me a deep understanding of what it takes to s"
Digital Products,24,rajat_jain01,https://topmate.io/rajat_jain01,"'rajat_jain01',",7963,346448,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/Rajat-Jain-1731575187.jpeg,Rajat Jain,Senior Data Analyst | Microsoft Certified Data Analyst | DAX | Power BI |  | Dashboard Developer | SQL | Power BI Trainer | Mentor | Data Visualization
Digital Products,25,surbhigupta,https://topmate.io/surbhigupta,"'surbhigupta',",7544,1128622,https://static.topmate.io/9dNf8hji6EinpW9xdC9X56.JPG,Surbhi Gupta,"Founder – CUET MARG & Surbhi Gupta Academy🎓 M.Sc. Economics | BA (H) Eco – DRC, DU | B.Ed | 100%iler CUET Eco (2023)🧠 Certified Emotional Intelligence Coach – University of Michigan📚 CUET, CBSE, ISC, Class 11 and 12🧠 Career Mentor"
Total Views,1,greatstack,https://topmate.io/greatstack,"'greatstack',",440033,179456,https://topmate-staging.s3.ap-south-1.amazonaws.com/beCDTUkJdRgHCR2iz15nEZ.png,Avinash Kumar,"I like to teach aspiring web developers at ""GreatStack"" how to code and get their dream job."
Total Views,2,shubham_wadekar,https://topmate.io/shubham_wadekar,"'shubham_wadekar',",380891,192597,https://static.topmate.io/pGbDwovAjJJLnk26TPz6D4.jpg,Shubham Wadekar,"Hi, I am Shubham Wadekar. I guide people aspiring for Data Engineer roles."
Total Views,3,thisis_alaska,https://topmate.io/thisis_alaska,"'thisis_alaska',",316859,316534,https://static.topmate.io/fJpa4r45eN2EHHsNZxoZmG.jpg,Nandini Sharma,Delhi University Gold Medalist | Founder & CEO at The Invincible Academy | Founder at Aparajita Foundation | Career Coach & CUET Mentor | Content Creator YT & IG  : 500k+
Total Views,4,ashok_aggarwal,https://topmate.io/ashok_aggarwal,"'ashok_aggarwal',",261978,107005,https://static.topmate.io/sGL6XrQiR5xDTEPGXg6oSN.jpeg,Ashok Aggarwal,"429k+ @ Instagram | 10k @ Youtube | Prev. Founder's Office @ Unstop | Invest India (Govt of India) | Guest @ LSR, SRCC, Miranda House | Incisiv, New York (Research Intern)| Not a mentor!"
Total Views,5,ayushi_mishra,https://topmate.io/ayushi_mishra,"'ayushi_mishra',",219331,33373,https://static.topmate.io/rgkfvvHkqFZFufW3SpzbeZ.png,Ayushi Mishra,4+ Years Experienced Data Scientist | Provide Guidance for Data Science | Data Analysis | Mentor | YouTuber
Total Views,6,data_tutorials,https://topmate.io/data_tutorials,"'data_tutorials',",203330,117264,https://static.topmate.io/4pdJG9rDGfYrNSdiPXYQU9.png,Swapnjeet Sir,"Lead Data AnalystExperience in field of Data and expertise on tools like Power BI, Tableau, SQL, Excel, Advanced Excel, Azure, Fabric, Power Apps, AWS, Python, SSIS, Snowflake, Data warehouse, etc."
Total Views,7,sdejobsandinternships,https://topmate.io/sdejobsandinternships,"'sdejobsandinternships',",184045,274282,https://static.topmate.io/6aK1FByyykUPSUfXmSorab.jpg,SDE Jobs and Internships,We are offering referral opportunities for internships and full-time jobs. We hope this helps you in building your corporate journey.
Total Views,8,gakshay,https://topmate.io/gakshay,"'gakshay',",160377,271153,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_0a16cd50-ca54-47fa-8b09-b7251de781c0.jpeg,Akshay Gundewar,Principal Software Engineer at OCI | Ex Microsoft | JavaScript | React | Node
Total Views,9,renuka_r_singh,https://topmate.io/renuka_r_singh,"'renuka_r_singh',",154762,259136,https://static.topmate.io/uedrxfTKz621JUjmGHC8Rw.jpeg,Renuka R Singh,Health coach & Nutritionist
Total Views,10,ketan_goel_analytics_expert,https://topmate.io/ketan_goel_analytics_expert,"'ketan_goel_analytics_expert',",130524,36947,https://static.topmate.io/ihahp5zRNcCzAnUWJiX2Nm.jpeg,Ketan Goel,"Analytics Lead @Meesho | Linkedin 170k+ Followers
Whatsapp Job Updates  Community 100k+ Members
6+ Years Analytics Experience
Interviewed 300+ profiles for Analytics roles 
Career Transition Mentor 
Instagram username: _goel_ketan"
Total Views,11,bhavesh_arora,https://topmate.io/bhavesh_arora,"'bhavesh_arora',",122486,332589,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_8fd2f86b-98b7-4c5c-a39f-a7285bb7324f.jpeg,Bhavesh Arora,Helped 500+ Job Seekers to land their Jobs | Data Scientist | American Express
Total Views,12,ajay_shenoy,https://topmate.io/ajay_shenoy,"'ajay_shenoy',",116707,61820,https://static.topmate.io/7Jn6xiUrQsncihaSqFGp6J.png,Ajay Shenoy,14+ yrs in AI/ML: Industry + IISc PhD | Harman | Target | NITK
Total Views,13,genzcareer,https://topmate.io/genzcareer,"'genzcareer',",113656,231684,https://static.topmate.io/29wpLPr9DLcPJ7j39rJUBd.jpg,GenZ Career,"I'm a Senior Software Developer with extensive experience in one of the leading multinational corporations. Over the years, I've had the unique opportunity to conduct over 100 interviews, giving me a deep understanding of what it takes to s"
Total Views,14,dataengineering,https://topmate.io/dataengineering,"'dataengineering',",112455,92292,https://static.topmate.io/qsbZkmuK39pi1XoKD2VF36.JPG,Gowtham SB,Data Engineer | PayPal | YouTuber 290K | Talks Facts Only
Total Views,15,nagashruthi_k,https://topmate.io/nagashruthi_k,"'nagashruthi_k',",105781,613795,https://topmate-staging.s3.amazonaws.com/4tp92NvpwxJR6KW8ZdkyCe.jpeg,Nagashruthi K,Travel Enthusiast and a planner
Total Views,16,qabytopmate,https://topmate.io/qabytopmate,"'qabytopmate',",105605,13586,https://static.topmate.io/teYrUZmVeLZhSYL1D2LkXb.jpeg,Topmate QA,Quality engineer
Total Views,17,primecoding19,https://topmate.io/primecoding19,"'primecoding19',",99125,329333,https://topmate-staging.s3.amazonaws.com/fbjcSdLBa76T3rYXhCEbcu.png,Aditya Mishra,"Hi, I’m Aditya Mishra, a Global Hackathon Winner, Founder of Prime Coding (98% MNC placement rate), and YouTuber with 55k+ subs. I mentor students to excel in coding, placements, and hackathons. Let’s turn your challenges into success! 🚀"
Total Views,18,mazher_khan,https://topmate.io/mazher_khan,"'mazher_khan',",99119,105315,https://topmate-staging.s3.amazonaws.com/9NQoYHEJu9apWSS5kdpZmK.png,MAZHER KHAN,"Senior Data Analyst - 6 Years | Instagram - 160K+ |  IIT (DR-2) | Retail, E-commerce & Healthcare | Built a 200K+ Data Community (160K+ - Instagram) | SQL, Tableau, Python | Helped 55K+ Data Enthusiasts with Free Resources"
Total Views,19,ajay_kadiyala,https://topmate.io/ajay_kadiyala,"'ajay_kadiyala',",94074,17047,https://static.topmate.io/95EcRJVWcN21fV2Vb22Wzf.jfif,kadiyala ajay,Hey There! This is Ajay Kadiyala. I help people to crack top Product based Companies.
Total Views,20,aakash_yadav17,https://topmate.io/aakash_yadav17,"'aakash_yadav17',",87742,613723,https://topmate-staging.s3.amazonaws.com/x5BtFQ9rXkMZjgJMtBHDRB.jfif,Aakash Yadav,Senior Cybersecurity Professional
Total Views,21,harry_singh12,https://topmate.io/harry_singh12,"'harry_singh12',",84721,231234,https://static.topmate.io/uoEhpSSs52TqJb262PToCT.jpeg,Harry Singh,Professional Visa Consultation
Total Views,22,aishwarya_srinivasan,https://topmate.io/aishwarya_srinivasan,"'aishwarya_srinivasan',",84029,20851,https://static.topmate.io/7pXWU8fGN1xd6WzMQFDt9Y.avif,Aishwarya Srinivasan,Data Science| Personal Brand | LinkedIn Influencer | Startup Advisor| Content Creator | First Human at bunchpot.xyz
Total Views,23,sanjay_kumar50,https://topmate.io/sanjay_kumar50,"'sanjay_kumar50',",81497,546722,https://topmate-staging.s3.amazonaws.com/b27HKs4Y3ohGuXrEuMs6Mt.JPG,Sanjay Kumar,Software Engineer with 12+ experience
Total Views,24,atul_gupta14,https://topmate.io/atul_gupta14,"'atul_gupta14',",72393,613482,https://topmate-staging.s3.amazonaws.com/eMH1Xix9YfWhrE7WZvuXo9.jpg,Atul Gupta,Banking and Insurance specialist
Total Views,25,manglam_sen,https://topmate.io/manglam_sen,"'manglam_sen',",71422,335437,https://topmate-profile-pics.s3.ap-south-1.amazonaws.com/profile_pic_996150a6-2fd8-459a-b161-7cfef0710e9a.jpeg,manglam sen,IT Solution Expert @ Siemens | Java |  SQL | 4* @HackerRank | Co-Founder @Kn Academy | Salesforce Certified
